dt vl vr
2.90 0.115 0.300
2.92 0.116 0.300
2.94 0.117 0.300
2.96 0.118 0.300
2.98 0.119 0.300
3.00 0.119 0.300
3.02 0.120 0.300
3.04 0.121 0.300
3.06 0.122 0.300
3.08 0.123 0.300
3.10 0.123 0.300
3.12 0.124 0.300
3.14 0.125 0.300
3.16 0.126 0.300
3.18 0.127 0.300
3.20 0.127 0.300
3.22 0.128 0.300
3.24 0.129 0.300
3.26 0.130 0.300
3.28 0.131 0.300
3.30 0.131 0.300
3.32 0.132 0.300
3.34 0.133 0.300
3.36 0.134 0.300
3.38 0.134 0.300
3.40 0.135 0.300
3.42 0.136 0.300
3.44 0.137 0.300
3.46 0.138 0.300
3.48 0.138 0.300
3.50 0.139 0.300
3.52 0.140 0.300
3.54 0.141 0.300
3.56 0.142 0.300
3.58 0.142 0.300
3.60 0.143 0.300
3.62 0.144 0.300
3.64 0.145 0.300
3.66 0.146 0.300
3.68 0.146 0.300
3.70 0.147 0.300
3.72 0.148 0.300
3.74 0.149 0.300
3.76 0.150 0.300
3.78 0.150 0.300
3.80 0.151 0.300
3.82 0.152 0.300
3.84 0.153 0.300
3.86 0.154 0.300
3.88 0.154 0.300
3.90 0.155 0.300
3.92 0.156 0.300
3.94 0.157 0.300
3.96 0.158 0.300
3.98 0.158 0.300
4.00 0.159 0.300
4.02 0.160 0.300
4.04 0.161 0.300
4.06 0.162 0.300
4.08 0.162 0.300
4.10 0.163 0.300
4.12 0.164 0.300
4.14 0.165 0.300
4.16 0.166 0.300
4.18 0.166 0.300
4.20 0.167 0.300
4.22 0.168 0.300
4.24 0.169 0.300
4.26 0.169 0.300
4.28 0.170 0.300
4.30 0.171 0.300
4.32 0.172 0.300
4.34 0.173 0.300
4.36 0.173 0.300
4.38 0.174 0.300
4.40 0.175 0.300
4.42 0.176 0.300
4.44 0.177 0.300
4.46 0.177 0.300
4.48 0.178 0.300
4.50 0.179 0.300
4.52 0.180 0.300
4.54 0.181 0.300
4.56 0.181 0.300
4.58 0.182 0.300
4.60 0.183 0.300
4.62 0.184 0.300
4.64 0.185 0.300
4.66 0.185 0.300
4.68 0.186 0.300
4.70 0.187 0.300
4.72 0.188 0.300
4.74 0.189 0.300
4.76 0.189 0.300
4.78 0.190 0.300
4.80 0.191 0.300
4.82 0.192 0.300
4.84 0.193 0.300
4.86 0.193 0.300
4.88 0.194 0.300
4.90 0.195 0.300
4.92 0.196 0.300
4.94 0.197 0.300
4.96 0.197 0.300
4.98 0.198 0.300
5.00 0.199 0.300
5.02 0.200 0.300
5.04 0.201 0.300
5.06 0.201 0.300
5.08 0.202 0.300
5.10 0.203 0.300
5.12 0.204 0.300
5.14 0.205 0.300
5.16 0.205 0.300
5.18 0.206 0.300
5.20 0.207 0.300
5.22 0.208 0.300
5.24 0.208 0.300
5.26 0.209 0.300
5.28 0.210 0.300
5.30 0.211 0.300
5.32 0.212 0.300
5.34 0.212 0.300
5.36 0.213 0.300
5.38 0.214 0.300
5.40 0.215 0.300
5.42 0.216 0.300
5.44 0.216 0.300
5.46 0.217 0.300
5.48 0.218 0.300
5.50 0.219 0.300
5.52 0.220 0.300
5.54 0.220 0.300
5.56 0.221 0.300
5.58 0.222 0.300
5.60 0.223 0.300
5.62 0.224 0.300
5.64 0.224 0.300
5.66 0.225 0.300
5.68 0.226 0.300
5.70 0.227 0.300
5.72 0.228 0.300
5.74 0.228 0.300
5.76 0.229 0.300
5.78 0.230 0.300
5.80 0.231 0.300
5.82 0.232 0.300
5.84 0.232 0.300
5.86 0.233 0.300
5.88 0.234 0.300
5.90 0.235 0.300
5.92 0.236 0.300
5.94 0.236 0.300
5.96 0.237 0.300
5.98 0.238 0.300
6.00 0.239 0.300
6.02 0.240 0.300
6.04 0.240 0.300
6.06 0.241 0.300
6.08 0.242 0.300
6.10 0.243 0.300
6.12 0.244 0.300
6.14 0.244 0.300
6.16 0.245 0.300
6.18 0.246 0.300
6.20 0.247 0.300
6.22 0.247 0.300
6.24 0.248 0.300
6.26 0.249 0.300
6.28 0.250 0.300
6.30 0.251 0.300
6.32 0.251 0.300
6.34 0.252 0.300
6.36 0.253 0.300
6.38 0.254 0.300
6.40 0.255 0.300
6.42 0.255 0.300
6.44 0.256 0.300
6.46 0.257 0.300
6.48 0.258 0.300
6.50 0.259 0.300
6.52 0.259 0.300
6.54 0.260 0.300
6.56 0.261 0.300
6.58 0.262 0.300
6.60 0.263 0.300
6.62 0.263 0.300
6.64 0.264 0.300
6.66 0.265 0.300
6.68 0.266 0.300
6.70 0.267 0.300
6.72 0.267 0.300
6.74 0.268 0.300
6.76 0.269 0.300
6.78 0.270 0.300
6.80 0.271 0.300
6.82 0.271 0.300
6.84 0.272 0.300
6.86 0.273 0.300
6.88 0.274 0.300
6.90 0.275 0.300
6.92 0.275 0.300
6.94 0.276 0.300
6.96 0.277 0.300
6.98 0.278 0.300
7.00 0.279 0.300
7.02 0.279 0.300
7.04 0.280 0.300
7.06 0.281 0.300
7.08 0.282 0.300
7.10 0.282 0.300
7.12 0.283 0.300
7.14 0.284 0.300
7.16 0.285 0.300
7.18 0.286 0.300
7.20 0.286 0.300
7.22 0.287 0.300
7.24 0.288 0.300
7.26 0.289 0.300
7.28 0.290 0.300
7.30 0.290 0.300
7.32 0.291 0.300
7.34 0.292 0.300
7.36 0.293 0.300
7.38 0.294 0.300
7.40 0.294 0.300
7.42 0.295 0.300
7.44 0.296 0.300
7.46 0.297 0.300
7.48 0.298 0.300
7.50 0.298 0.300
7.52 0.299 0.300
7.54 0.000 0.000

t x y z h af an az gf gn gz
1512745894.515   10.260    3.874    0.150 -0.565  0.0125 -0.0283  0.9312 -0.0475 -0.0205 -0.0244
1512745894.520   10.260    3.874    0.150 -0.565  0.0039 -0.0183  0.9282 -0.0372 -0.0242 -0.0274
1512745894.537   10.243    3.871    0.150 -0.565 -0.0139 -0.0286  0.9478 -0.0462 -0.0298 -0.0214
1512745894.542   10.243    3.871    0.150 -0.565  0.0076 -0.0115  0.9177 -0.0450 -0.0237 -0.0212
1512745894.558   10.251    3.875    0.150 -0.565  0.0261  0.0107  0.9473 -0.0426 -0.0193 -0.0220
1512745894.563   10.251    3.875    0.150 -0.565  0.0137 -0.0144  0.9563 -0.0466 -0.0258 -0.0202
1512745894.580   10.236    3.898    0.150 -0.565  0.0176 -0.0005  0.9260 -0.0463 -0.0252 -0.0236
1512745894.585   10.236    3.898    0.150 -0.565  0.0017 -0.0042  0.9451 -0.0410 -0.0192 -0.0236
1512745894.600   10.239    3.902    0.150 -0.565  0.0166 -0.0088  0.9500 -0.0479 -0.0257 -0.0209
1512745894.604   10.239    3.902    0.150 -0.565  0.0156 -0.0088  0.9551 -0.0438 -0.0309 -0.0194
1512745894.620   10.221    3.917    0.150 -0.565  0.0161 -0.0125  0.9324 -0.0435 -0.0228 -0.0201
1512745894.625   10.221    3.917    0.150 -0.565  0.0132 -0.0012  0.9492 -0.0447 -0.0258 -0.0240
1512745894.639   10.224    3.918    0.150 -0.565  0.0317 -0.0085  0.9287 -0.0453 -0.0244 -0.0249
1512745894.645   10.224    3.918    0.150 -0.565  0.0151 -0.0015  0.9519 -0.0427 -0.0232 -0.0216
1512745894.663   10.218    3.915    0.150 -0.565  0.0247  0.0117  0.9609 -0.0434 -0.0354 -0.0201
1512745894.669   10.218    3.915    0.150 -0.565  0.0137 -0.0366  0.9597 -0.0405 -0.0205 -0.0200
1512745894.688   10.233    3.893    0.150 -0.565  0.0166 -0.0269  0.9492 -0.0462 -0.0228 -0.0217
1512745894.694   10.233    3.893    0.150 -0.565 -0.0022 -0.0120  0.9270 -0.0411 -0.0230 -0.0249
1512745894.712   10.231    3.870    0.150 -0.565  0.0312 -0.0005  0.9412 -0.0435 -0.0252 -0.0230
1512745894.717   10.231    3.870    0.150 -0.565  0.0117 -0.0166  0.9492 -0.0477 -0.0220 -0.0229
1512745894.739   10.131    3.949    0.150 -0.565  0.0278  0.0020  0.9492 -0.0434 -0.0244 -0.0204
1512745894.746   10.131    3.949    0.150 -0.565  0.0156 -0.0015  0.9258 -0.0425 -0.0242 -0.0246
1512745894.762   10.139    3.950    0.150 -0.565  0.0249  0.0000  0.9438 -0.0478 -0.0178 -0.0232
1512745894.782   10.140    3.950    0.150 -0.565  0.0200 -0.0139  0.9263 -0.0493 -0.0257 -0.0237
1512745894.788   10.140    3.950    0.150 -0.565  0.0127 -0.0017  0.9407 -0.0397 -0.0246 -0.0216
1512745894.806   10.129    3.965    0.150 -0.565  0.0115 -0.0193  0.9429 -0.0422 -0.0262 -0.0228
1512745894.824   10.129    3.965    0.150 -0.565  0.0117 -0.0103  0.9429 -0.0473 -0.0234 -0.0217
1512745894.829   10.129    3.965    0.150 -0.565  0.0073 -0.0107  0.9360 -0.0441 -0.0242 -0.0213
1512745894.835   10.129    3.965    0.150 -0.565  0.0151 -0.0042  0.9470 -0.0450 -0.0233 -0.0234
1512745894.855   10.181    3.925    0.150 -0.565  0.0273  0.0012  0.9419 -0.0409 -0.0272 -0.0236
1512745894.861   10.181    3.925    0.150 -0.565  0.0044 -0.0173  0.9495 -0.0429 -0.0216 -0.0233
1512745894.880   10.180    3.925    0.150 -0.565  0.0129 -0.0100  0.9285 -0.0466 -0.0253 -0.0234
1512745894.887   10.180    3.925    0.150 -0.565  0.0229 -0.0171  0.9541 -0.0410 -0.0250 -0.0210
1512745894.906   10.187    3.929    0.150 -0.565  0.0244 -0.0188  0.9299 -0.0421 -0.0184 -0.0214
1512745894.912   10.187    3.929    0.150 -0.565  0.0317 -0.0125  0.9475 -0.0503 -0.0262 -0.0221
1512745894.931   10.189    3.929    0.150 -0.565  0.0247 -0.0186  0.9438 -0.0413 -0.0252 -0.0257
1512745894.938   10.189    3.929    0.150 -0.565  0.0164 -0.0066  0.9495 -0.0487 -0.0254 -0.0222
1512745894.957   10.191    3.953    0.150 -0.565  0.0034 -0.0071  0.9441 -0.0430 -0.0221 -0.0244
1512745894.962   10.191    3.953    0.150 -0.565  0.0127 -0.0183  0.9434 -0.0442 -0.0240 -0.0220
1512745894.980   10.186    3.955    0.150 -0.565  0.0190 -0.0129  0.9495 -0.0450 -0.0257 -0.0232
1512745894.986   10.186    3.955    0.150 -0.565  0.0081 -0.0088  0.9551 -0.0457 -0.0221 -0.0217
1512745895.005   10.192    3.957    0.150 -0.565  0.0151  0.0029  0.9390 -0.0427 -0.0298 -0.0246
1512745895.011   10.192    3.957    0.150 -0.565  0.0293 -0.0090  0.9497 -0.0459 -0.0196 -0.0234
1512745895.028   10.186    3.955    0.150 -0.565  0.0190 -0.0125  0.9412 -0.0469 -0.0250 -0.0220
1512745895.034   10.186    3.955    0.150 -0.565  0.0161 -0.0239  0.9302 -0.0429 -0.0225 -0.0233
1512745895.055   10.200    3.934    0.150 -0.565  0.0159 -0.0066  0.9473 -0.0399 -0.0261 -0.0234
1512745895.074   10.199    3.932    0.150 -0.565  0.0125 -0.0088  0.9348 -0.0401 -0.0266 -0.0221
1512745895.082   10.199    3.932    0.150 -0.565  0.0254 -0.0059  0.9324 -0.0457 -0.0188 -0.0220
1512745895.106   10.212    3.921    0.150 -0.565  0.0320 -0.0017  0.9441 -0.0415 -0.0234 -0.0197
1512745895.124   10.202    3.919    0.150 -0.565  0.0061 -0.0127  0.9434 -0.0430 -0.0198 -0.0216
1512745895.130   10.202    3.919    0.150 -0.565  0.0325 -0.0039  0.9404 -0.0481 -0.0224 -0.0245
1512745895.150   10.204    3.920    0.150 -0.565  0.0208 -0.0037  0.9446 -0.0474 -0.0242 -0.0232
1512745895.156   10.204    3.920    0.150 -0.565  0.0132 -0.0117  0.9524 -0.0422 -0.0214 -0.0200
1512745895.172   10.209    3.917    0.150 -0.565  0.0305  0.0061  0.9453 -0.0386 -0.0268 -0.0258
1512745895.178   10.209    3.917    0.150 -0.565  0.0024 -0.0027  0.9348 -0.0403 -0.0230 -0.0222
1512745895.198   10.208    3.898    0.150 -0.565  0.0122 -0.0190  0.9441 -0.0441 -0.0212 -0.0220
1512745895.205   10.208    3.898    0.150 -0.565  0.0205  0.0002  0.9543 -0.0479 -0.0292 -0.0234
1512745895.226   10.258    3.857    0.150 -0.565  0.0088 -0.0073  0.9478 -0.0463 -0.0262 -0.0229
1512745895.245   10.266    3.858    0.150 -0.565  0.0220 -0.0017  0.9504 -0.0423 -0.0270 -0.0209
1512745895.265   10.254    3.852    0.150 -0.565  0.0066 -0.0220  0.9546 -0.0467 -0.0186 -0.0224
1512745895.272   10.254    3.852    0.150 -0.565  0.0068 -0.0078  0.9395 -0.0407 -0.0280 -0.0217
1512745895.292   10.240    3.870    0.150 -0.565  0.0195 -0.0103  0.9338 -0.0358 -0.0277 -0.0238
1512745895.309   10.241    3.872    0.150 -0.565  0.0376 -0.0095  0.9419 -0.0487 -0.0242 -0.0202
1512745895.316   10.241    3.872    0.150 -0.565  0.0073  0.0071  0.9370 -0.0477 -0.0217 -0.0205
1512745895.338   10.120    3.967    0.150 -0.565  0.0227  0.0027  0.9460 -0.0467 -0.0236 -0.0213
1512745895.356   10.106    3.966    0.150 -0.565  0.0278 -0.0203  0.9373 -0.0483 -0.0252 -0.0228
1512745895.362   10.106    3.966    0.150 -0.565  0.0027 -0.0176  0.9299 -0.0419 -0.0252 -0.0222
1512745895.380   10.117    3.971    0.150 -0.565  0.0137 -0.0115  0.9446 -0.0455 -0.0241 -0.0226
1512745895.386   10.117    3.971    0.150 -0.565  0.0139  0.0054  0.9375 -0.0431 -0.0249 -0.0225
1512745895.403   10.114    3.974    0.150 -0.565  0.0132 -0.0190  0.9578 -0.0451 -0.0209 -0.0209
1512745895.408   10.114    3.974    0.150 -0.565 -0.0022 -0.0034  0.9326 -0.0406 -0.0286 -0.0246
1512745895.428   10.116    3.984    0.150 -0.565  0.0251 -0.0093  0.9524 -0.0409 -0.0234 -0.0233
1512745895.433   10.116    3.984    0.150 -0.565  0.0015  0.0044  0.9443 -0.0462 -0.0306 -0.0241
1512745895.451   10.135    3.971    0.150 -0.565  0.0264 -0.0073  0.9517 -0.0421 -0.0265 -0.0245
1512745895.468   10.136    3.971    0.150 -0.565  0.0205 -0.0061  0.9465 -0.0457 -0.0236 -0.0236
1512745895.474   10.136    3.971    0.150 -0.565  0.0146 -0.0132  0.9375 -0.0449 -0.0221 -0.0242
1512745895.492   10.131    3.968    0.150 -0.565  0.0222 -0.0161  0.9375 -0.0459 -0.0254 -0.0226
1512745895.499   10.131    3.968    0.150 -0.565  0.0156  0.0044  0.9512 -0.0394 -0.0236 -0.0209
1512745895.515   10.127    3.969    0.150 -0.565  0.0071 -0.0115  0.9453 -0.0442 -0.0253 -0.0208
1512745895.521   10.127    3.969    0.150 -0.565  0.0178 -0.0115  0.9319 -0.0502 -0.0229 -0.0226
1512745895.539   10.125    3.949    0.150 -0.565  0.0044 -0.0002  0.9387 -0.0415 -0.0252 -0.0214
1512745895.546   10.125    3.949    0.150 -0.565  0.0254 -0.0183  0.9563 -0.0430 -0.0237 -0.0224
1512745895.570   10.291    3.813    0.150 -0.565  0.0278 -0.0076  0.9504 -0.0459 -0.0249 -0.0229
1512745895.589   10.315    3.817    0.150 -0.565  0.0166  0.0046  0.9414 -0.0471 -0.0282 -0.0230
1512745895.594   10.315    3.817    0.150 -0.565  0.0117 -0.0151  0.9568 -0.0430 -0.0220 -0.0246
1512745895.611   10.317    3.819    0.150 -0.565  0.0176 -0.0046  0.9404 -0.0483 -0.0300 -0.0198
1512745895.618   10.317    3.819    0.150 -0.565  0.0281 -0.0007  0.9478 -0.0411 -0.0217 -0.0217
1512745895.637   10.313    3.823    0.150 -0.565  0.0076 -0.0154  0.9360 -0.0461 -0.0229 -0.0217
1512745895.644   10.313    3.823    0.150 -0.565  0.0173  0.0063  0.9534 -0.0455 -0.0242 -0.0233
1512745895.660   10.311    3.821    0.150 -0.565  0.0032 -0.0071  0.9333 -0.0426 -0.0228 -0.0237
1512745895.668   10.311    3.821    0.150 -0.565  0.0237  0.0000  0.9429 -0.0457 -0.0262 -0.0228
1512745895.685   10.312    3.821    0.150 -0.565  0.0200 -0.0117  0.9465 -0.0422 -0.0220 -0.0212
1512745895.691   10.312    3.821    0.150 -0.565  0.0173 -0.0186  0.9370 -0.0435 -0.0248 -0.0209
1512745895.707   10.285    3.815    0.150 -0.565  0.0217  0.0056  0.9500 -0.0434 -0.0269 -0.0204
1512745895.714   10.285    3.815    0.150 -0.565  0.0076 -0.0208  0.9336 -0.0441 -0.0249 -0.0208
1512745895.731   10.287    3.815    0.150 -0.565  0.0227 -0.0010  0.9468 -0.0425 -0.0234 -0.0226
1512745895.751   10.301    3.794    0.150 -0.565  0.0183 -0.0061  0.9314 -0.0418 -0.0258 -0.0208
1512745895.759   10.301    3.794    0.150 -0.565  0.0183 -0.0090  0.9424 -0.0453 -0.0245 -0.0248
1512745895.778   10.305    3.854    0.150 -0.565  0.0154 -0.0085  0.9375 -0.0387 -0.0234 -0.0206
1512745895.798   10.120    4.002    0.150 -0.565  0.0161 -0.0090  0.9343 -0.0417 -0.0226 -0.0220
1512745895.816   10.127    4.003    0.150 -0.565  0.0239 -0.0149  0.9424 -0.0457 -0.0210 -0.0221
1512745895.823   10.127    4.003    0.150 -0.565  0.0122 -0.0142  0.9358 -0.0478 -0.0252 -0.0229
1512745895.840   10.127    4.002    0.150 -0.565  0.0183 -0.0166  0.9421 -0.0445 -0.0233 -0.0205
1512745895.851   10.127    4.002    0.150 -0.565  0.0129 -0.0090  0.9370 -0.0409 -0.0261 -0.0220
1512745895.860   10.127    4.002    0.150 -0.565  0.0188 -0.0068  0.9399 -0.0449 -0.0212 -0.0242
1512745895.879   10.124    3.970    0.150 -0.565  0.0107  0.0000  0.9443 -0.0439 -0.0273 -0.0245
1512745895.899   10.195    3.916    0.150 -0.565  0.0024 -0.0083  0.9355 -0.0403 -0.0258 -0.0246
1512745895.919   10.206    3.918    0.150 -0.565  0.0195 -0.0066  0.9497 -0.0431 -0.0202 -0.0230
1512745895.925   10.206    3.918    0.150 -0.565 -0.0007 -0.0090  0.9487 -0.0447 -0.0238 -0.0232
1512745895.945   10.200    3.915    0.150 -0.565  0.0254 -0.0261  0.9319 -0.0403 -0.0196 -0.0222
1512745895.951   10.200    3.915    0.150 -0.565  0.0171  0.0059  0.9504 -0.0399 -0.0245 -0.0229
1512745895.969   10.214    3.894    0.150 -0.565  0.0251 -0.0068  0.9536 -0.0410 -0.0288 -0.0206
1512745895.987   10.212    3.890    0.150 -0.565  0.0205 -0.0076  0.9438 -0.0414 -0.0234 -0.0234
1512745895.992   10.212    3.890    0.150 -0.565  0.0188 -0.0088  0.9465 -0.0401 -0.0237 -0.0234
1512745896.017   10.139    3.945    0.150 -0.565  0.0203 -0.0078  0.9448 -0.0477 -0.0256 -0.0204
1512745896.034   10.139    3.945    0.150 -0.565  0.0212 -0.0061  0.9456 -0.0449 -0.0253 -0.0212
1512745896.041   10.139    3.945    0.150 -0.565  0.0217 -0.0137  0.9380 -0.0427 -0.0246 -0.0214
1512745896.062   10.143    3.948    0.150 -0.565  0.0176 -0.0020  0.9465 -0.0391 -0.0272 -0.0230
1512745896.068   10.143    3.948    0.150 -0.565  0.0125 -0.0063  0.9390 -0.0453 -0.0238 -0.0241
1512745896.087   10.121    3.978    0.150 -0.565  0.0215 -0.0095  0.9351 -0.0433 -0.0258 -0.0176
1512745896.105   10.122    3.991    0.150 -0.565  0.0042 -0.0149  0.9392 -0.0405 -0.0208 -0.0206
1512745896.116   10.122    3.991    0.150 -0.565  0.0339  0.0034  0.9495 -0.0403 -0.0224 -0.0212
1512745896.121   10.122    3.991    0.150 -0.565  0.0176 -0.0051  0.9429 -0.0485 -0.0236 -0.0226
1512745896.128   10.122    3.991    0.150 -0.565  0.0210 -0.0088  0.9392 -0.0494 -0.0169 -0.0230
1512745896.134   10.122    3.991    0.150 -0.565  0.0029 -0.0156  0.9453 -0.0406 -0.0270 -0.0246
1512745896.139   10.122    3.991    0.150 -0.565  0.0264  0.0000  0.9304 -0.0498 -0.0222 -0.0206
1512745896.163   10.118    3.988    0.150 -0.565  0.0198 -0.0059  0.9438 -0.0419 -0.0260 -0.0220
1512745896.168   10.118    3.988    0.150 -0.565  0.0222 -0.0093  0.9465 -0.0459 -0.0220 -0.0209
1512745896.187   10.122    3.984    0.150 -0.565  0.0063 -0.0095  0.9404 -0.0485 -0.0250 -0.0233
1512745896.193   10.122    3.984    0.150 -0.565  0.0247 -0.0144  0.9619 -0.0418 -0.0248 -0.0244
1512745896.208   10.122    3.983    0.150 -0.565  0.0239 -0.0007  0.9446 -0.0435 -0.0248 -0.0245
1512745896.216   10.122    3.983    0.150 -0.565  0.0081 -0.0059  0.9417 -0.0438 -0.0230 -0.0241
1512745896.237   10.140    3.969    0.150 -0.565  0.0266 -0.0193  0.9473 -0.0451 -0.0224 -0.0246
1512745896.255   10.136    3.968    0.150 -0.565 -0.0012 -0.0081  0.9338 -0.0469 -0.0290 -0.0220
1512745896.277   10.136    3.968    0.150 -0.565  0.0208 -0.0071  0.9517 -0.0445 -0.0209 -0.0240
1512745896.285   10.136    3.968    0.150 -0.565  0.0222 -0.0017  0.9402 -0.0421 -0.0220 -0.0234
1512745896.307   10.140    3.965    0.150 -0.565  0.0237 -0.0151  0.9419 -0.0405 -0.0244 -0.0212
1512745896.314   10.140    3.965    0.150 -0.565 -0.0173 -0.0217  0.9287 -0.0509 -0.0253 -0.0233
1512745896.334   10.139    3.943    0.150 -0.565  0.0215 -0.0107  0.9448 -0.0411 -0.0218 -0.0232
1512745896.355   10.375    3.742    0.150 -0.565  0.0073 -0.0144  0.9451 -0.0442 -0.0313 -0.0242
1512745896.373   10.366    3.740    0.150 -0.565  0.0193 -0.0059  0.9377 -0.0402 -0.0292 -0.0226
1512745896.382   10.366    3.740    0.150 -0.565  0.0020 -0.0068  0.9468 -0.0469 -0.0197 -0.0246
1512745896.399   10.366    3.740    0.150 -0.565  0.0312  0.0054  0.9399 -0.0446 -0.0293 -0.0228
1512745896.406   10.366    3.740    0.150 -0.565 -0.0024 -0.0188  0.9375 -0.0387 -0.0209 -0.0224
1512745896.427   10.355    3.757    0.150 -0.565  0.0266 -0.0027  0.9460 -0.0415 -0.0244 -0.0253
1512745896.448   10.357    3.761    0.150 -0.565  0.0066 -0.0081  0.9380 -0.0403 -0.0206 -0.0221
1512745896.455   10.357    3.761    0.150 -0.565  0.0271 -0.0020  0.9543 -0.0435 -0.0232 -0.0217
1512745896.475   10.223    3.882    0.150 -0.565  0.0183 -0.0078  0.9451 -0.0423 -0.0229 -0.0252
1512745896.494   10.233    3.884    0.150 -0.565  0.0164 -0.0093  0.9441 -0.0475 -0.0253 -0.0244
1512745896.499   10.233    3.884    0.150 -0.565  0.0149 -0.0020  0.9387 -0.0374 -0.0218 -0.0225
1512745896.515   10.233    3.884    0.150 -0.565  0.0234 -0.0044  0.9419 -0.0423 -0.0218 -0.0216
1512745896.538   10.228    3.889    0.150 -0.565  0.0198 -0.0103  0.9443 -0.0465 -0.0296 -0.0238
1512745896.543   10.228    3.889    0.150 -0.565  0.0178 -0.0127  0.9570 -0.0478 -0.0216 -0.0198
1512745896.566   10.229    3.912    0.150 -0.565  0.0259 -0.0046  0.9624 -0.0423 -0.0302 -0.0260
1512745896.573   10.229    3.912    0.150 -0.565  0.0317 -0.0037  0.9482 -0.0450 -0.0189 -0.0202
1512745896.594   10.173    3.957    0.150 -0.565  0.0161 -0.0066  0.9321 -0.0434 -0.0292 -0.0192
1512745896.612   10.177    3.957    0.150 -0.565  0.0129 -0.0159  0.9341 -0.0409 -0.0216 -0.0228
1512745896.620   10.177    3.957    0.150 -0.565  0.0122 -0.0159  0.9487 -0.0447 -0.0288 -0.0262
1512745896.637   10.181    3.959    0.150 -0.565  0.0295 -0.0007  0.9612 -0.0487 -0.0265 -0.0229
1512745896.644   10.181    3.959    0.150 -0.565  0.0061  0.0017  0.9556 -0.0406 -0.0197 -0.0233
1512745896.661   10.201    3.932    0.150 -0.565  0.0330 -0.0012  0.9485 -0.0410 -0.0248 -0.0254
1512745896.668   10.201    3.932    0.150 -0.565  0.0105 -0.0244  0.9299 -0.0421 -0.0172 -0.0201
1512745896.686   10.199    3.928    0.150 -0.565 -0.0056 -0.0066  0.9316 -0.0425 -0.0225 -0.0224
1512745896.693   10.199    3.928    0.150 -0.565  0.0249 -0.0117  0.9446 -0.0478 -0.0269 -0.0250
1512745896.715   10.148    3.965    0.150 -0.565  0.0002 -0.0088  0.9561 -0.0451 -0.0226 -0.0217
1512745896.736   10.135    3.964    0.150 -0.565  0.0227 -0.0132  0.9387 -0.0381 -0.0241 -0.0233
1512745896.742   10.135    3.964    0.150 -0.565  0.0195 -0.0176  0.9307 -0.0394 -0.0218 -0.0232
1512745896.760   10.140    3.966    0.150 -0.565 -0.0022 -0.0093  0.9363 -0.0397 -0.0229 -0.0216
1512745896.766   10.140    3.966    0.150 -0.565  0.0374 -0.0039  0.9324 -0.0437 -0.0236 -0.0266
1512745896.783   10.132    3.977    0.150 -0.565  0.0293 -0.0117  0.9341 -0.0425 -0.0198 -0.0208
1512745896.791   10.132    3.977    0.150 -0.565  0.0073 -0.0183  0.9602 -0.0386 -0.0293 -0.0258
1512745896.813   10.131    3.958    0.150 -0.565  0.0183 -0.0283  0.9541 -0.0389 -0.0258 -0.0230
1512745896.835   10.246    3.867    0.150 -0.565  0.0103 -0.0068  0.9468 -0.0454 -0.0257 -0.0221
1512745896.853   10.251    3.868    0.150 -0.565  0.0242 -0.0083  0.9473 -0.0497 -0.0260 -0.0226
1512745896.859   10.251    3.868    0.150 -0.565 -0.0024 -0.0132  0.9468 -0.0413 -0.0218 -0.0204
1512745896.877   10.250    3.867    0.150 -0.565  0.0249 -0.0020  0.9360 -0.0431 -0.0240 -0.0232
1512745896.885   10.250    3.867    0.150 -0.565  0.0093 -0.0063  0.9509 -0.0415 -0.0236 -0.0242
1512745896.904   10.267    3.843    0.150 -0.565  0.0208  0.0010  0.9438 -0.0438 -0.0202 -0.0250
1512745896.926   10.270    3.874    0.150 -0.565  0.0354 -0.0193  0.9451 -0.0378 -0.0238 -0.0222
1512745896.934   10.270    3.874    0.150 -0.565  0.0098 -0.0107  0.9451 -0.0478 -0.0281 -0.0234
1512745896.954   10.155    3.963    0.150 -0.565  0.0281 -0.0049  0.9392 -0.0447 -0.0228 -0.0244
1512745896.975   10.162    3.964    0.150 -0.565  0.0056 -0.0049  0.9480 -0.0406 -0.0272 -0.0246
1512745896.994   10.161    3.964    0.150 -0.565  0.0305  0.0042  0.9426 -0.0471 -0.0318 -0.0230
